model_date,timestamp,cycle,state,created_at,start_date,end_date,election_date,pollster_rating_name,pollster_rating_id,poll_id,question_id,url,partisan,tracking,sample_size,methodology,population,party,candidate_name,pct,raw_sample_size,days_til_election,candidates_tested,poll_sample_size_weight,med_date,number_options,tested_third_party,excludesthirdparty,undecided,n_polls_pollster_per_date,number_polls_in_window,frequency_weight,numeric_grade,pollster_wt,cumulative_poll_wt,methodology_simple,response_num,response_cat,state_num,state_abb,region_computed,region_census_big,region_census_small,region,region_num,response,pollster,pollster_coded,state_pollster,state_pollster_coded,mode,mode_coded,day_of_timeline,major_candidate_still_running
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87851,206480,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,REP,Donald Trump,46,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,5,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,46,413,39,PA413,132,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87850,206479,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,IND,Robert F. Kennedy,3,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,5,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,3,IND,39,NC,Southeast,South,South Atlantic,Southeast,9,3,413,39,NC413,99,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87850,206479,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,DEM,Kamala Harris,46,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,5,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,1,DEM,39,NC,Southeast,South,South Atlantic,Southeast,9,46,413,39,NC413,99,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,North Carolina,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87850,206479,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,REP,Donald Trump,46,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,5,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,2,REP,39,NC,Southeast,South,South Atlantic,Southeast,9,46,413,39,NC413,99,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Michigan,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87849,206478,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,IND,Robert F. Kennedy,5,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,7,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,3,IND,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,5,413,39,MI413,41,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Michigan,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87849,206478,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,DEM,Kamala Harris,44,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,7,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,1,DEM,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,44,413,39,MI413,41,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Michigan,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87849,206478,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,REP,Donald Trump,44,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,7,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,2,REP,25,MI,Rust Belt,Midwest,East North Central,Rust Belt,7,44,413,39,MI413,41,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87848,206477,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,IND,Robert F. Kennedy,5,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,4,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,3,IND,3,AZ,Southwest,West,Southwest,Southwest,10,5,413,39,AZ413,6,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87848,206477,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,DEM,Kamala Harris,45,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,4,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,45,413,39,AZ413,6,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-20,2024-07-31,2024-08-08,2024-11-05,Global Strategy Group/GBAO (Navigator Research),413,87848,206477,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigating-the-Vote-Survey-Topline-Results-080824.pdf,NA,NA,600,Text-to-Web,lv,REP,Donald Trump,46,600,89,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-04,6,1,0,4,1,1,1,1.18,0.9145874791647824,0.9145874791647824,Includes Text-to-Web,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,46,413,39,AZ413,6,Includes Text-to-Web,2,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-08,2024-08-02,2024-08-07,2024-11-05,Ipsos,154,87709,205592,https://www.ipsos.com/en-us/ipsos-2024-us-national-election-survey-august-2024,NA,NA,1342,Probability Panel,rv,IND,Robert F. Kennedy,4,1342,90,Donald Trump Kamala Harris Robert F. Kennedy,1.1584472366059664,2024-08-04,3,1,0,17,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,3,IND,57,NA,NA,NA,NA,NA,NA,4,154,15,NA154,61,Online Prob Panel,7,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-08,2024-08-02,2024-08-07,2024-11-05,Ipsos,154,87709,205592,https://www.ipsos.com/en-us/ipsos-2024-us-national-election-survey-august-2024,NA,NA,1342,Probability Panel,rv,DEM,Kamala Harris,42,1342,90,Donald Trump Kamala Harris Robert F. Kennedy,1.1584472366059664,2024-08-04,3,1,0,17,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,42,154,15,NA154,61,Online Prob Panel,7,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-08,2024-08-02,2024-08-07,2024-11-05,Ipsos,154,87709,205592,https://www.ipsos.com/en-us/ipsos-2024-us-national-election-survey-august-2024,NA,NA,1342,Probability Panel,rv,REP,Donald Trump,37,1342,90,Donald Trump Kamala Harris Robert F. Kennedy,1.1584472366059664,2024-08-04,3,1,0,17,1,3,0.651814540633636,2.79,1.1341116208309963,0.7392304451592242,Online Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,37,154,15,NA154,61,Online Prob Panel,7,14,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-05,2024-08-02,2024-08-05,2024-11-05,SurveyUSA,325,87677,205228,https://www.surveyusa.com/client/PollReport.aspx?g=9c0934f2-406d-4e2c-9a29-762891f12cda,NA,NA,1500,Online Panel,lv,DEM,Kamala Harris,48,1510,92,Donald Trump Kamala Harris,1.2288205727444508,2024-08-03,2,0,1,7,1,1,1,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,48,325,33,NA325,69,Online Non-Prob Panel,6,13,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-05,2024-08-02,2024-08-05,2024-11-05,SurveyUSA,325,87677,205228,https://www.surveyusa.com/client/PollReport.aspx?g=9c0934f2-406d-4e2c-9a29-762891f12cda,NA,NA,1500,Online Panel,lv,REP,Donald Trump,45,1510,92,Donald Trump Kamala Harris,1.2288205727444508,2024-08-03,2,0,1,7,1,1,1,2.82,1.1371480914321712,1.1371480914321712,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,45,325,33,NA325,69,Online Non-Prob Panel,6,13,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-22,2024-08-02,2024-08-03,2024-11-05,Harris Insights & Analytics,133,87863,206608,https://www.deseret.com/politics/2024/08/19/poll-could-pessimism-about-the-economy-sink-kamala-harris/,NA,NA,1011,Online Panel,rv,IND,Robert F. Kennedy,9,1011,94,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0054849576199536,2024-08-02,5,1,0,2,1,4,0.651814540633636,1.5,0.971130433760347,0.6329969375768443,Online Non-Prob Panel,3,IND,57,NA,NA,NA,NA,NA,NA,9,133,12,NA133,59,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-22,2024-08-02,2024-08-03,2024-11-05,Harris Insights & Analytics,133,87863,206608,https://www.deseret.com/politics/2024/08/19/poll-could-pessimism-about-the-economy-sink-kamala-harris/,NA,NA,1011,Online Panel,rv,DEM,Kamala Harris,45,1011,94,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0054849576199536,2024-08-02,5,1,0,2,1,4,0.651814540633636,1.5,0.971130433760347,0.6329969375768443,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,45,133,12,NA133,59,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-22,2024-08-02,2024-08-03,2024-11-05,Harris Insights & Analytics,133,87863,206608,https://www.deseret.com/politics/2024/08/19/poll-could-pessimism-about-the-economy-sink-kamala-harris/,NA,NA,1011,Online Panel,rv,REP,Donald Trump,44,1011,94,Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.0054849576199536,2024-08-02,5,1,0,2,1,4,0.651814540633636,1.5,0.971130433760347,0.6329969375768443,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,44,133,12,NA133,59,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-31,2024-08-05,2024-11-05,Moore Information Group,217,87784,206073,https://www.nationaljournal.com/s/725925/exclusive-gop-poll-finds-tied-arizona-senate-race/?unlock=4PB6RUXBTO0IOS46,REP,NA,800,NA,lv,IND,Robert F. Kennedy,11,800,92,Donald Trump Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-02,3,1,0,3,1,1,1,0.59,0.769073332665597,0.769073332665597,Other,3,IND,3,AZ,Southwest,West,Southwest,Southwest,10,11,217,20,AZ217,1,Other,8,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-31,2024-08-05,2024-11-05,Moore Information Group,217,87784,206073,https://www.nationaljournal.com/s/725925/exclusive-gop-poll-finds-tied-arizona-senate-race/?unlock=4PB6RUXBTO0IOS46,REP,NA,800,NA,lv,DEM,Kamala Harris,42,800,92,Donald Trump Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-02,3,1,0,3,1,1,1,0.59,0.769073332665597,0.769073332665597,Other,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,42,217,20,AZ217,1,Other,8,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-31,2024-08-05,2024-11-05,Moore Information Group,217,87784,206073,https://www.nationaljournal.com/s/725925/exclusive-gop-poll-finds-tied-arizona-senate-race/?unlock=4PB6RUXBTO0IOS46,REP,NA,800,NA,lv,REP,Donald Trump,44,800,92,Donald Trump Kamala Harris Robert F. Kennedy,0.8944271909999159,2024-08-02,3,1,0,3,1,1,1,0.59,0.769073332665597,0.769073332665597,Other,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,44,217,20,AZ217,1,Other,8,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-08,2024-07-30,2024-08-05,2024-11-05,HighGround Inc.,416,87706,205574,https://azhighground.com/democrats-take-early-top-of-the-ticket-lead-following-arizonas-primary-election/,NA,NA,500,Live Phone,lv,DEM,Kamala Harris,44.4,500,92,Donald Trump Kamala Harris,0.7071067811865476,2024-08-02,2,0,1,14,1,1,1,1.72,1.0049324298568598,1.0049324298568598,Live Phone,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,44.4,416,40,AZ416,7,Live Phone,4,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-08,2024-07-30,2024-08-05,2024-11-05,HighGround Inc.,416,87706,205574,https://azhighground.com/democrats-take-early-top-of-the-ticket-lead-following-arizonas-primary-election/,NA,NA,500,Live Phone,lv,REP,Donald Trump,41.6,500,92,Donald Trump Kamala Harris,0.7071067811865476,2024-08-02,2,0,1,14,1,1,1,1.72,1.0049324298568598,1.0049324298568598,Live Phone,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,41.6,416,40,AZ416,7,Live Phone,4,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-08,2024-07-31,2024-08-05,2024-11-05,RMG Research,555,87702,205461,https://napolitaninstitute.org/2024/08/08/wisconsin-harris-48-trump-45/,NA,NA,800,Online Panel,rv,DEM,Kamala Harris,48,800,92,Donald Trump Kamala Harris,0.8944271909999159,2024-08-02,2,0,1,7,1,1,1,2.34,1.0853222688953978,1.0853222688953978,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,48,555,47,WI555,157,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-08,2024-07-31,2024-08-05,2024-11-05,RMG Research,555,87702,205461,https://napolitaninstitute.org/2024/08/08/wisconsin-harris-48-trump-45/,NA,NA,800,Online Panel,rv,REP,Donald Trump,45,800,92,Donald Trump Kamala Harris,0.8944271909999159,2024-08-02,2,0,1,7,1,1,1,2.34,1.0853222688953978,1.0853222688953978,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,45,555,47,WI555,157,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-08,2024-07-31,2024-08-04,2024-11-05,Hart Research Associates/Public Opinion Strategies,221,87701,205460,https://www.cnbc.com/2024/08/08/trump-holds-2-point-lead-over-harris-with-a-big-advantage-on-economy-cnbc-survey-shows.html,NA,NA,1001,Live Phone,rv,DEM,Kamala Harris,46,1001,93,Donald Trump Kamala Harris,1.000499875062461,2024-08-02,2,0,1,6,1,1,1,2.69,1.123809812253723,1.123809812253723,Live Phone,1,DEM,57,NA,NA,NA,NA,NA,NA,46,221,22,NA221,66,Live Phone,4,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-08,2024-07-31,2024-08-04,2024-11-05,Hart Research Associates/Public Opinion Strategies,221,87701,205460,https://www.cnbc.com/2024/08/08/trump-holds-2-point-lead-over-harris-with-a-big-advantage-on-economy-cnbc-survey-shows.html,NA,NA,1001,Live Phone,rv,REP,Donald Trump,48,1001,93,Donald Trump Kamala Harris,1.000499875062461,2024-08-02,2,0,1,6,1,1,1,2.69,1.123809812253723,1.123809812253723,Live Phone,2,REP,57,NA,NA,NA,NA,NA,NA,48,221,22,NA221,66,Live Phone,4,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-07,2024-07-30,2024-08-06,2024-11-05,ActiVote,721,87694,205342,https://www.activote.net/harris-and-trump-essentially-tied/,NA,NA,1000,App Panel,lv,IND,Robert F. Kennedy,10.5,1000,91,Donald Trump Kamala Harris Robert F. Kennedy,1,2024-08-02,3,1,0,0.09999999999999432,1,2,0.7071067811865476,NA,1,0.7071067811865476,River Sample,3,IND,57,NA,NA,NA,NA,NA,NA,10.5,721,55,NA721,84,River Sample,9,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-07,2024-07-30,2024-08-06,2024-11-05,ActiVote,721,87694,205342,https://www.activote.net/harris-and-trump-essentially-tied/,NA,NA,1000,App Panel,lv,DEM,Kamala Harris,45,1000,91,Donald Trump Kamala Harris Robert F. Kennedy,1,2024-08-02,3,1,0,0.09999999999999432,1,2,0.7071067811865476,NA,1,0.7071067811865476,River Sample,1,DEM,57,NA,NA,NA,NA,NA,NA,45,721,55,NA721,84,River Sample,9,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-07,2024-07-30,2024-08-06,2024-11-05,ActiVote,721,87694,205342,https://www.activote.net/harris-and-trump-essentially-tied/,NA,NA,1000,App Panel,lv,REP,Donald Trump,44.4,1000,91,Donald Trump Kamala Harris Robert F. Kennedy,1,2024-08-02,3,1,0,0.09999999999999432,1,2,0.7071067811865476,NA,1,0.7071067811865476,River Sample,2,REP,57,NA,NA,NA,NA,NA,NA,44.4,721,55,NA721,84,River Sample,9,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-06,2024-08-01,2024-08-04,2024-11-05,Marist College,183,87679,205297,https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,NA,NA,1500,Live Phone/Online Panel/Text-to-Web,rv,IND,Robert F. Kennedy,5,1513,93,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.2300406497347964,2024-08-02,6,1,0,2,1,2,0.7071067811865476,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,3,IND,57,NA,NA,NA,NA,NA,NA,5,183,17,NA183,62,Live Phone + Text-to-Web,5,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-06,2024-08-01,2024-08-04,2024-11-05,Marist College,183,87679,205297,https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,NA,NA,1500,Live Phone/Online Panel/Text-to-Web,rv,DEM,Kamala Harris,48,1513,93,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.2300406497347964,2024-08-02,6,1,0,2,1,2,0.7071067811865476,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,1,DEM,57,NA,NA,NA,NA,NA,NA,48,183,17,NA183,62,Live Phone + Text-to-Web,5,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-06,2024-08-01,2024-08-04,2024-11-05,Marist College,183,87679,205297,https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,NA,NA,1500,Live Phone/Online Panel/Text-to-Web,rv,REP,Donald Trump,45,1513,93,Chase Oliver Cornel West Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,1.2300406497347964,2024-08-02,6,1,0,2,1,2,0.7071067811865476,2.94,1.14905702518447,0.8125060144779803,Live Phone + Text-to-Web,2,REP,57,NA,NA,NA,NA,NA,NA,45,183,17,NA183,62,Live Phone + Text-to-Web,5,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-05,2024-08-01,2024-08-03,2024-11-05,Morning Consult,218,87674,205218,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,DEM,Kamala Harris,47,4000,94,Donald Trump Kamala Harris,1.811629101113139,2024-08-02,2,0,1,9,1,5,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,1,DEM,57,NA,NA,NA,NA,NA,NA,47,218,21,NA218,65,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,National,2024-08-05,2024-08-01,2024-08-03,2024-11-05,Morning Consult,218,87674,205218,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,TRUE,1500,Online Panel,rv,REP,Donald Trump,44,4000,94,Donald Trump Kamala Harris,1.811629101113139,2024-08-02,2,0,1,9,1,5,0.651814540633636,1.8,1.0164192369066767,0.6625168379955163,Online Non-Prob Panel,2,REP,57,NA,NA,NA,NA,NA,NA,44,218,21,NA218,65,Online Non-Prob Panel,6,12,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-29,2024-08-05,2024-11-05,Iron Light,849,87786,206076,https://dailycaller.com/2024/08/14/kamala-harris-reparation-voters-swing-state-arizona-steve-cortes/,REP,NA,600,NA,lv,IND,Robert F. Kennedy,7,600,92,Donald Trump Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-01,3,1,0,7,1,1,1,NA,1,1,Other,3,IND,3,AZ,Southwest,West,Southwest,Southwest,10,7,849,60,AZ849,12,Other,8,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-29,2024-08-05,2024-11-05,Iron Light,849,87786,206076,https://dailycaller.com/2024/08/14/kamala-harris-reparation-voters-swing-state-arizona-steve-cortes/,REP,NA,600,NA,lv,DEM,Kamala Harris,43,600,92,Donald Trump Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-01,3,1,0,7,1,1,1,NA,1,1,Other,1,DEM,3,AZ,Southwest,West,Southwest,Southwest,10,43,849,60,AZ849,12,Other,8,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Arizona,2024-08-15,2024-07-29,2024-08-05,2024-11-05,Iron Light,849,87786,206076,https://dailycaller.com/2024/08/14/kamala-harris-reparation-voters-swing-state-arizona-steve-cortes/,REP,NA,600,NA,lv,REP,Donald Trump,43,600,92,Donald Trump Kamala Harris Robert F. Kennedy,0.7745966692414834,2024-08-01,3,1,0,7,1,1,1,NA,1,1,Other,2,REP,3,AZ,Southwest,West,Southwest,Southwest,10,43,849,60,AZ849,12,Other,8,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87691,205276,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,597,Online Panel,lv,IND,Robert F. Kennedy,3,597,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7726577508832743,2024-08-01,5,1,0,11,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,3,562,48,WI562,158,Online Non-Prob Panel,6,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87691,205276,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,597,Online Panel,lv,DEM,Kamala Harris,43,597,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7726577508832743,2024-08-01,5,1,0,11,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,43,562,48,WI562,158,Online Non-Prob Panel,6,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Wisconsin,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87691,205276,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,597,Online Panel,lv,REP,Donald Trump,43,597,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.7726577508832743,2024-08-01,5,1,0,11,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,55,WI,Rust Belt,Midwest,East North Central,Rust Belt,7,43,562,48,WI562,158,Online Non-Prob Panel,6,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87690,205275,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,743,Online Panel,lv,IND,Robert F. Kennedy,3,743,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8619744775803979,2024-08-01,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,3,IND,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,3,562,48,PA562,134,Online Non-Prob Panel,6,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87690,205275,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,743,Online Panel,lv,DEM,Kamala Harris,44,743,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8619744775803979,2024-08-01,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,1,DEM,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,44,562,48,PA562,134,Online Non-Prob Panel,6,11,0
2024-08-23,2024-08-23T12:25:23Z,2024,Pennsylvania,2024-08-06,2024-07-31,2024-08-03,2024-11-05,Redfield & Wilton Strategies,562,87690,205275,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-31-july-3-august-2024/,NA,NA,743,Online Panel,lv,REP,Donald Trump,46,743,94,Chase Oliver Donald Trump Jill Stein Kamala Harris Robert F. Kennedy,0.8619744775803979,2024-08-01,5,1,0,7,1,2,0.7071067811865476,1.84,1.0220195548231945,0.7226769577207374,Online Non-Prob Panel,2,REP,44,PA,Rust Belt,Midwest,Middle Atlantic,Rust Belt,7,46,562,48,PA562,134,Online Non-Prob Panel,6,11,0
